host,time,method,url,response,bytes,datetime
***.novo.dk,805465029,GET,/ksc.html,200,7067,1995-07-11 06:17:09
***.novo.dk,805465031,GET,/images/ksclogo-medium.gif,200,5866,1995-07-11 06:17:11
***.novo.dk,805465051,GET,/images/MOSAIC-logosmall.gif,200,363,1995-07-11 06:17:31
***.novo.dk,805465053,GET,/images/USA-logosmall.gif,200,234,1995-07-11 06:17:33
***.novo.dk,805465054,GET,/images/NASA-logosmall.gif,200,786,1995-07-11 06:17:34
***.novo.dk,805465058,GET,/images/WORLD-logosmall.gif,200,669,1995-07-11 06:17:38
***.novo.dk,805465068,GET,/shuttle/missions/missions.html,200,8678,1995-07-11 06:17:48
***.novo.dk,805465071,GET,/images/launchmedium.gif,200,11853,1995-07-11 06:17:51
***.novo.dk,805465153,GET,/images/KSC-logosmall.gif,200,1204,1995-07-11 06:19:13
***.novo.dk,805465157,GET,/images/NASA-logosmall.gif,200,786,1995-07-11 06:19:17
***.novo.dk,805465323,GET,/images/launch-logo.gif,200,1713,1995-07-11 06:22:03
***.novo.dk,805465328,GET,/history/apollo/images/apollo-logo1.gif,200,1173,1995-07-11 06:22:08
***.novo.dk,805465381,GET,/shuttle/resources/orbiters/columbia.html,200,6922,1995-07-11 06:23:01
***.novo.dk,807951768,GET,/shuttle/missions/sts-69/mission-sts-69.html,200,11264,1995-08-09 01:02:48
***.novo.dk,807951775,GET,/shuttle/missions/sts-69/sts-69-patch-small.gif,200,8083,1995-08-09 01:02:55
***.novo.dk,807951782,GET,/images/KSC-logosmall.gif,200,1204,1995-08-09 01:03:02
***.novo.dk,807951786,GET,/images/launch-logo.gif,200,1713,1995-08-09 01:03:06
***.novo.dk,807951792,GET,/history/apollo/images/apollo-logo1.gif,200,1173,1995-08-09 01:03:12
***.novo.dk,807951832,GET,/shuttle/countdown/,200,4673,1995-08-09 01:03:52
***.novo.dk,807951848,GET,/shuttle/missions/sts-69/count69.gif,200,46053,1995-08-09 01:04:08
***.novo.dk,807951864,GET,/images/NASA-logosmall.gif,200,786,1995-08-09 01:04:24
***.novo.dk,807951907,GET,/htbin/cdt_main.pl,200,3714,1995-08-09 01:05:07
***.novo.dk,807951914,GET,/shuttle/countdown/images/countclock.gif,200,13994,1995-08-09 01:05:14
***.novo.dk,807951938,GET,/shuttle/countdown/liftoff.html,200,4665,1995-08-09 01:05:38
***.novo.dk,807951981,GET,/shuttle/countdown/video/livevideo2.gif,200,69067,1995-08-09 01:06:21
***.novo.dk,807952044,GET,/htbin/cdt_clock.pl,200,543,1995-08-09 01:07:24
***.novo.dk,807952060,GET,/shuttle/countdown/lps/fr.html,200,1879,1995-08-09 01:07:40
***.novo.dk,807952078,GET,/shuttle/countdown/lps/fr.gif,200,30232,1995-08-09 01:07:58
***.novo.dk,807952102,GET,/shuttle/countdown/lps/back.gif,200,1289,1995-08-09 01:08:22
001.msy4.communique.net,809765747,GET,/software/winvn/winvn.html,200,9630,1995-08-30 00:55:47
001.msy4.communique.net,809765749,GET,/software/winvn/winvn.gif,200,25218,1995-08-30 00:55:49
001.msy4.communique.net,809765749,GET,/software/winvn/bluemarb.gif,200,4441,1995-08-30 00:55:49
001.msy4.communique.net,809765750,GET,/software/winvn/wvsmall.gif,200,13372,1995-08-30 00:55:50
001.msy4.communique.net,809765753,GET,/images/KSC-logosmall.gif,200,1204,1995-08-30 00:55:53
001.msy4.communique.net,809765761,GET,/images/MOSAIC-logosmall.gif,200,363,1995-08-30 00:56:01
001.msy4.communique.net,809765763,GET,/images/USA-logosmall.gif,200,234,1995-08-30 00:56:03
001.msy4.communique.net,809765764,GET,/images/WORLD-logosmall.gif,200,669,1995-08-30 00:56:04
007.thegap.com,805065755,GET,/shuttle/countdown/,200,3998,1995-07-06 15:22:35
007.thegap.com,805065760,GET,/shuttle/countdown/count.gif,200,40310,1995-07-06 15:22:40
007.thegap.com,805065766,GET,/images/NASA-logosmall.gif,200,786,1995-07-06 15:22:46
007.thegap.com,805065767,GET,/images/KSC-logosmall.gif,200,1204,1995-07-06 15:22:47
007.thegap.com,805065868,GET,/shuttle/missions/sts-71/mission-sts-71.html,200,12722,1995-07-06 15:24:28
007.thegap.com,805065872,GET,/shuttle/missions/sts-71/sts-71-patch-small.gif,200,12054,1995-07-06 15:24:32
007.thegap.com,805065899,GET,/images/launch-logo.gif,200,1713,1995-07-06 15:24:59
007.thegap.com,805066115,GET,/shuttle/missions/sts-71/mission-sts-71.html,200,12722,1995-07-06 15:28:35
007.thegap.com,805066479,GET,/shuttle/missions/sts-71/sts-71-patch.jpg,200,203429,1995-07-06 15:34:39
007.thegap.com,805066664,GET,/shuttle/missions/sts-71/images/images.html,200,7634,1995-07-06 15:37:44
007.thegap.com,805067040,GET,/shuttle/missions/sts-71/images/index71.gif,200,98304,1995-07-06 15:44:00
007.thegap.com,805072924,GET,/shuttle/countdown/,200,3998,1995-07-06 17:22:04
007.thegap.com,805072928,GET,/shuttle/countdown/count.gif,200,40310,1995-07-06 17:22:08
007.thegap.com,805072932,GET,/images/NASA-logosmall.gif,200,786,1995-07-06 17:22:12
007.thegap.com,805072934,GET,/images/KSC-logosmall.gif,200,1204,1995-07-06 17:22:14
007.thegap.com,805073006,GET,/shuttle/countdown/tour.html,200,4347,1995-07-06 17:23:26
007.thegap.com,805073009,GET,/images/KSC-94EC-412-small.gif,200,20484,1995-07-06 17:23:29
007.thegap.com,805073768,GET,/images/shuttle-patch-logo.gif,200,891,1995-07-06 17:36:08
007.thegap.com,805337998,GET,/shuttle/,200,957,1995-07-09 18:59:58
007.thegap.com,805338000,GET,/icons/menu.xbm,200,527,1995-07-09 19:00:00
007.thegap.com,805338001,GET,/icons/blank.xbm,200,509,1995-07-09 19:00:01
007.thegap.com,805338010,GET,/shuttle/missions/,200,12283,1995-07-09 19:00:10
007.thegap.com,805338013,GET,/icons/text.xbm,200,527,1995-07-09 19:00:13
007.thegap.com,805338050,GET,/icons/image.xbm,200,509,1995-07-09 19:00:50
007.thegap.com,805338117,GET,/,200,7067,1995-07-09 19:01:57
007.thegap.com,805338124,GET,/images/ksclogo-medium.gif,200,5866,1995-07-09 19:02:04
007.thegap.com,806532047,GET,/shuttle/countdown/,200,4324,1995-07-23 14:40:47
007.thegap.com,806532057,GET,/images/NASA-logosmall.gif,200,786,1995-07-23 14:40:57
007.thegap.com,806532057,GET,/images/KSC-logosmall.gif,200,1204,1995-07-23 14:40:57
007.thegap.com,806532074,GET,/shuttle/countdown/count70.gif,200,46573,1995-07-23 14:41:14
007.thegap.com,807996988,GET,/shuttle/countdown/,200,4673,1995-08-09 13:36:28
007.thegap.com,807996997,GET,/images/NASA-logosmall.gif,200,786,1995-08-09 13:36:37
007.thegap.com,807996997,GET,/images/KSC-logosmall.gif,200,1204,1995-08-09 13:36:37
007.thegap.com,807997007,GET,/shuttle/missions/sts-69/count69.gif,200,46053,1995-08-09 13:36:47
01-dynamic-c.wokingham.luna.net,804944219,GET,/shuttle/missions/sts-71/movies/movies.html,200,3089,1995-07-05 05:36:59
01-dynamic-c.wokingham.luna.net,804944225,GET,/shuttle/missions/sts-71/sts-71-patch-small.gif,200,12054,1995-07-05 05:37:05
01-dynamic-c.wokingham.luna.net,804946595,GET,/shuttle/missions/sts-71/movies/sts-71-launch.mpg,200,1121554,1995-07-05 06:16:35
01-dynamic-c.wokingham.luna.net,805378659,GET,/,200,7067,1995-07-10 06:17:39
01-dynamic-c.wokingham.luna.net,805378666,GET,/images/ksclogo-medium.gif,200,5866,1995-07-10 06:17:46
01-dynamic-c.wokingham.luna.net,805378668,GET,/images/USA-logosmall.gif,200,234,1995-07-10 06:17:48
01-dynamic-c.wokingham.luna.net,805378670,GET,/images/WORLD-logosmall.gif,200,669,1995-07-10 06:17:50
01-dynamic-c.wokingham.luna.net,805378672,GET,/images/MOSAIC-logosmall.gif,200,363,1995-07-10 06:17:52
01-dynamic-c.wokingham.luna.net,805378672,GET,/images/NASA-logosmall.gif,200,786,1995-07-10 06:17:52
01-dynamic-c.wokingham.luna.net,805378707,GET,/history/history.html,200,1602,1995-07-10 06:18:27
01-dynamic-c.wokingham.luna.net,805378709,GET,/history/apollo/images/apollo-small.gif,200,9630,1995-07-10 06:18:29
01-dynamic-c.wokingham.luna.net,805378710,GET,/images/KSC-logosmall.gif,200,1204,1995-07-10 06:18:30
01-dynamic-c.wokingham.luna.net,805378737,GET,/shuttle/missions/missions.html,200,8678,1995-07-10 06:18:57
01-dynamic-c.wokingham.luna.net,805378739,GET,/images/launchmedium.gif,200,11853,1995-07-10 06:18:59
01-dynamic-c.wokingham.luna.net,805541614,GET,/shuttle/missions/sts-71/mission-sts-71.html,200,13374,1995-07-12 03:33:34
01-dynamic-c.wokingham.luna.net,805541619,GET,/shuttle/missions/sts-71/sts-71-patch-small.gif,200,12054,1995-07-12 03:33:39
01-dynamic-c.wokingham.luna.net,805541627,GET,/images/KSC-logosmall.gif,200,1204,1995-07-12 03:33:47
01-dynamic-c.wokingham.luna.net,805541628,GET,/history/apollo/images/apollo-logo1.gif,200,1173,1995-07-12 03:33:48
01-dynamic-c.wokingham.luna.net,805541628,GET,/images/launch-logo.gif,200,1713,1995-07-12 03:33:48
01-dynamic-c.wokingham.luna.net,806878944,GET,/ksc.html,200,7280,1995-07-27 15:02:24
01-dynamic-c.wokingham.luna.net,806878947,GET,/images/ksclogo-medium.gif,304,0,1995-07-27 15:02:27
01-dynamic-c.wokingham.luna.net,806878949,GET,/images/NASA-logosmall.gif,304,0,1995-07-27 15:02:29
01-dynamic-c.wokingham.luna.net,806878949,GET,/images/MOSAIC-logosmall.gif,304,0,1995-07-27 15:02:29
01-dynamic-c.wokingham.luna.net,806878949,GET,/images/USA-logosmall.gif,304,0,1995-07-27 15:02:29
01-dynamic-c.wokingham.luna.net,806878949,GET,/images/WORLD-logosmall.gif,304,0,1995-07-27 15:02:29
01-dynamic-c.wokingham.luna.net,806878955,GET,/shuttle/countdown/,304,0,1995-07-27 15:02:35
01-dynamic-c.wokingham.luna.net,806878956,GET,/images/KSC-logosmall.gif,304,0,1995-07-27 15:02:36
01-dynamic-c.wokingham.luna.net,806878961,GET,/shuttle/countdown/count70.gif,200,46573,1995-07-27 15:02:41
01-dynamic-c.wokingham.luna.net,809568530,GET,/shuttle/countdown/countdown.html,200,4745,1995-08-27 18:08:50
01-dynamic-c.wokingham.luna.net,809568543,GET,/htbin/cdt_main.pl,200,3714,1995-08-27 18:09:03
01-dynamic-c.wokingham.luna.net,809568546,GET,/shuttle/countdown/images/countclock.gif,200,13994,1995-08-27 18:09:06
01-dynamic-c.wokingham.luna.net,809568779,GET,/shuttle/countdown/count.html,200,73231,1995-08-27 18:12:59
01-dynamic-c.wokingham.luna.net,809568954,GET,/shuttle/countdown/lps/back.gif,200,1289,1995-08-27 18:15:54
01-dynamic-c.wokingham.luna.net,809569114,GET,/shuttle/countdown/liftoff.html,200,6980,1995-08-27 18:18:34
01-dynamic-c.wokingham.luna.net,809570198,GET,/shuttle/countdown/lps/fr.html,200,1879,1995-08-27 18:36:38
01-dynamic-c.wokingham.luna.net,809570200,GET,/shuttle/countdown/lps/fr.gif,200,30232,1995-08-27 18:36:40
01-dynamic-c.wokingham.luna.net,809570200,GET,/shuttle/countdown/lps/back.gif,200,1289,1995-08-27 18:36:40
01-dynamic-c.wokingham.luna.net,809570227,GET,/htbin/cdt_main.pl,200,3714,1995-08-27 18:37:07
01-dynamic-c.wokingham.luna.net,809570229,GET,/shuttle/countdown/images/countclock.gif,304,0,1995-08-27 18:37:09
01-dynamic-c.wokingham.luna.net,809570230,GET,/images/NASA-logosmall.gif,304,0,1995-08-27 18:37:10
01-dynamic-c.wokingham.luna.net,809570242,GET,/facilities/lcc.html,200,2489,1995-08-27 18:37:22
01-dynamic-c.wokingham.luna.net,809570244,GET,/images/ksclogosmall.gif,200,3635,1995-08-27 18:37:24
01-dynamic-c.wokingham.luna.net,809570244,GET,/images/kscmap-tiny.gif,200,2537,1995-08-27 18:37:24
01-dynamic-c.wokingham.luna.net,809570256,GET,/images/lcc-small2.gif,200,58026,1995-08-27 18:37:36
01-dynamic-c.wokingham.luna.net,809570261,GET,/facilities/tour.html,200,3826,1995-08-27 18:37:41
01-dynamic-c.wokingham.luna.net,809570264,GET,/images/KSC-logosmall.gif,304,0,1995-08-27 18:37:44
01-dynamic-c.wokingham.luna.net,809570264,GET,/images/kscmap-small.gif,200,39017,1995-08-27 18:37:44
01-dynamic-c.wokingham.luna.net,809570395,GET,/htbin/cdt_main.pl,200,3714,1995-08-27 18:39:55
01-dynamic-c.wokingham.luna.net,809570519,GET,/htbin/cdt_main.pl,200,3714,1995-08-27 18:41:59
01-dynamic-c.wokingham.luna.net,809570645,GET,/htbin/cdt_main.pl,200,3714,1995-08-27 18:44:05
01-dynamic-c.wokingham.luna.net,809570770,GET,/htbin/cdt_main.pl,200,3714,1995-08-27 18:46:10
01-dynamic-c.wokingham.luna.net,809570893,GET,/htbin/cdt_main.pl,200,3714,1995-08-27 18:48:13
01-dynamic-c.wokingham.luna.net,809571015,GET,/htbin/cdt_main.pl,200,3714,1995-08-27 18:50:15
01-dynamic-c.wokingham.luna.net,809571139,GET,/htbin/cdt_main.pl,200,3714,1995-08-27 18:52:19
01-dynamic-c.wokingham.luna.net,809571363,GET,/htbin/cdt_main.pl,200,3714,1995-08-27 18:56:03
01.ts01.zircon.net.au,808994766,GET,/facts/faq04.html,200,27063,1995-08-21 02:46:06
01.ts01.zircon.net.au,808994827,GET,/images/ksclogosmall.gif,200,3635,1995-08-21 02:47:07
01.ts01.zircon.net.au,808994837,GET,/images/faq.gif,200,263,1995-08-21 02:47:17
02-17-05.comsvc.calpoly.edu,809622156,GET,/shuttle/missions/sts-65/sts-65-patch-small.gif,200,11757,1995-08-28 09:02:36
02-17-05.comsvc.calpoly.edu,809622206,GET,/shuttle/missions/sts-65/mission-sts-65.html,200,131166,1995-08-28 09:03:26
02-17-05.comsvc.calpoly.edu,809622235,GET,/images/KSC-logosmall.gif,200,1204,1995-08-28 09:03:55
02-17-05.comsvc.calpoly.edu,809622235,GET,/history/apollo/images/apollo-logo1.gif,200,1173,1995-08-28 09:03:55
02-17-05.comsvc.calpoly.edu,809622235,GET,/images/launch-logo.gif,200,1713,1995-08-28 09:03:55
02-dynamic-c.wokingham.luna.net,805118277,GET,/,200,7067,1995-07-07 05:57:57
02-dynamic-c.wokingham.luna.net,805118278,GET,/images/ksclogo-medium.gif,200,5866,1995-07-07 05:57:58
02-dynamic-c.wokingham.luna.net,805118284,GET,/images/NASA-logosmall.gif,200,786,1995-07-07 05:58:04
02-dynamic-c.wokingham.luna.net,805118284,GET,/images/MOSAIC-logosmall.gif,200,363,1995-07-07 05:58:04
02-dynamic-c.wokingham.luna.net,805118285,GET,/images/USA-logosmall.gif,200,234,1995-07-07 05:58:05
02-dynamic-c.wokingham.luna.net,805118286,GET,/images/WORLD-logosmall.gif,200,669,1995-07-07 05:58:06
02-dynamic-c.wokingham.luna.net,805118350,GET,/shuttle/missions/sts-68/ksc-srl-image.html,200,1404,1995-07-07 05:59:10
02-dynamic-c.wokingham.luna.net,805118510,GET,/shuttle/missions/sts-68/images/ksc.gif,200,152676,1995-07-07 06:01:50
02-dynamic-c.wokingham.luna.net,805118799,GET,/shuttle/missions/sts-68/images/ksc-upclose.gif,200,86984,1995-07-07 06:06:39
023.msy4.communique.net,809316617,GET,/shuttle/missions/sts-64/sts-64-patch-small.gif,200,15980,1995-08-24 20:10:17
023.msy4.communique.net,809316635,GET,/shuttle/missions/sts-64/mission-sts-64.html,200,58811,1995-08-24 20:10:35
03-dynamic-c.wokingham.luna.net,804875586,GET,/shuttle/missions/sts-70/mission-sts-70.html,200,13469,1995-07-04 10:33:06
03-dynamic-c.wokingham.luna.net,804875588,GET,/shuttle/missions/sts-70/sts-70-patch-small.gif,200,5026,1995-07-04 10:33:08
03-dynamic-c.wokingham.luna.net,804875595,GET,/images/launch-logo.gif,200,1713,1995-07-04 10:33:15
03-dynamic-c.wokingham.luna.net,804875595,GET,/images/KSC-logosmall.gif,200,1204,1995-07-04 10:33:15
03-dynamic-c.wokingham.luna.net,804875603,GET,/shuttle/missions/sts-71/mission-sts-71.html,200,12451,1995-07-04 10:33:23
03-dynamic-c.wokingham.luna.net,804875620,GET,/shuttle/missions/sts-71/sts-71-patch-small.gif,200,12054,1995-07-04 10:33:40
03-dynamic-c.wokingham.luna.net,804875654,GET,/images/KSC-logosmall.gif,200,1204,1995-07-04 10:34:14
03-dynamic-c.wokingham.luna.net,804875729,GET,/shuttle/countdown/,200,3985,1995-07-04 10:35:29
03-dynamic-c.wokingham.luna.net,804875733,GET,/images/NASA-logosmall.gif,200,786,1995-07-04 10:35:33
03-dynamic-c.wokingham.luna.net,804875736,GET,/shuttle/countdown/count.gif,200,40310,1995-07-04 10:35:36
03-dynamic-c.wokingham.luna.net,804875770,GET,/shuttle/missions/sts-71/movies/movies.html,200,3089,1995-07-04 10:36:10
03-dynamic-c.wokingham.luna.net,804876686,GET,/shuttle/missions/sts-71/movies/sts-71-launch.mpg,200,696320,1995-07-04 10:51:26
03-dynamic-c.wokingham.luna.net,806281337,GET,/shuttle/missions/sts-70/mission-sts-70.html,200,16020,1995-07-20 17:02:17
03-dynamic-c.wokingham.luna.net,806281343,GET,/shuttle/resources/orbiters/discovery.html,200,6849,1995-07-20 17:02:23
03-dynamic-c.wokingham.luna.net,806281349,GET,/shuttle/resources/orbiters/endeavour.html,200,6168,1995-07-20 17:02:29
03-dynamic-c.wokingham.luna.net,807924662,GET,/shuttle/missions/sts-69/mission-sts-69.html,200,11264,1995-08-08 17:31:02
03-dynamic-c.wokingham.luna.net,807924664,GET,/shuttle/missions/sts-69/sts-69-patch-small.gif,200,8083,1995-08-08 17:31:04
03-dynamic-c.wokingham.luna.net,807924667,GET,/images/launch-logo.gif,200,1713,1995-08-08 17:31:07
03-dynamic-c.wokingham.luna.net,807924667,GET,/history/apollo/images/apollo-logo1.gif,200,1173,1995-08-08 17:31:07
03-dynamic-c.wokingham.luna.net,807924671,GET,/images/KSC-logosmall.gif,200,1204,1995-08-08 17:31:11
03-dynamic-c.wokingham.luna.net,807924848,GET,/shuttle/countdown/,200,4673,1995-08-08 17:34:08
03-dynamic-c.wokingham.luna.net,807924851,GET,/images/NASA-logosmall.gif,200,786,1995-08-08 17:34:11
03-dynamic-c.wokingham.luna.net,807924855,GET,/shuttle/missions/sts-69/count69.gif,200,46053,1995-08-08 17:34:15
03-dynamic-c.wokingham.luna.net,807924903,GET,/htbin/cdt_main.pl,200,3714,1995-08-08 17:35:03
03-dynamic-c.wokingham.luna.net,807924905,GET,/shuttle/countdown/images/countclock.gif,200,13994,1995-08-08 17:35:05
03-dynamic-c.wokingham.luna.net,807924943,GET,/htbin/cdt_main.pl,200,3714,1995-08-08 17:35:43
03-dynamic-c.wokingham.luna.net,807924945,GET,/shuttle/countdown/images/countclock.gif,304,0,1995-08-08 17:35:45
03-dynamic-c.wokingham.luna.net,807924947,GET,/images/NASA-logosmall.gif,304,0,1995-08-08 17:35:47
03-dynamic-c.wokingham.luna.net,807924951,GET,/shuttle/countdown/liftoff.html,200,4665,1995-08-08 17:35:51
03-dynamic-c.wokingham.luna.net,807924967,GET,/shuttle/countdown/video/livevideo2.gif,200,69067,1995-08-08 17:36:07
03-dynamic-c.wokingham.luna.net,807924987,GET,/htbin/cdt_clock.pl,200,543,1995-08-08 17:36:27
03-dynamic-c.wokingham.luna.net,807925000,GET,/shuttle/countdown/video/livevideo.jpeg,200,45335,1995-08-08 17:36:40
03-dynamic-c.wokingham.luna.net,807925030,GET,/shuttle/countdown/video/livevideo.jpeg,200,43332,1995-08-08 17:37:10
03-dynamic-c.wokingham.luna.net,807925054,GET,/shuttle/countdown/video/livevideo.jpeg,200,39609,1995-08-08 17:37:34
03-dynamic-c.wokingham.luna.net,807925070,GET,/shuttle/countdown/video/livevideo.jpeg,200,39962,1995-08-08 17:37:50
03-dynamic-c.wokingham.luna.net,807925086,GET,/shuttle/countdown/video/livevideo.jpeg,200,39962,1995-08-08 17:38:06
03-dynamic-c.wokingham.luna.net,807925108,GET,/shuttle/countdown/video/livevideo.jpeg,200,43779,1995-08-08 17:38:28
03-dynamic-c.wokingham.luna.net,807925112,GET,/shuttle/countdown/video/livevideo.jpeg,200,43779,1995-08-08 17:38:32
03-dynamic-c.wokingham.luna.net,807925116,GET,/shuttle/countdown/video/livevideo.jpeg,200,43779,1995-08-08 17:38:36
03-dynamic-c.wokingham.luna.net,807925127,GET,/shuttle/countdown/video/livevideo.jpeg,200,43756,1995-08-08 17:38:47
03-dynamic-c.wokingham.luna.net,807925142,GET,/shuttle/countdown/video/livevideo.jpeg,304,0,1995-08-08 17:39:02
03-dynamic-c.wokingham.luna.net,807925148,GET,/shuttle/countdown/video/livevideo.jpeg,200,40826,1995-08-08 17:39:08
03-dynamic-c.wokingham.luna.net,807925164,GET,/shuttle/countdown/video/livevideo.jpeg,304,0,1995-08-08 17:39:24
03-dynamic-c.wokingham.luna.net,807925167,GET,/shuttle/countdown/video/livevideo.jpeg,304,0,1995-08-08 17:39:27
03-dynamic-c.wokingham.luna.net,807925170,GET,/shuttle/countdown/video/livevideo.jpeg,304,0,1995-08-08 17:39:30
03-dynamic-c.wokingham.luna.net,807925173,GET,/shuttle/countdown/video/livevideo.jpeg,304,0,1995-08-08 17:39:33
03-dynamic-c.wokingham.luna.net,807925175,GET,/shuttle/countdown/video/livevideo.jpeg,304,0,1995-08-08 17:39:35
03-dynamic-c.wokingham.luna.net,807925178,GET,/shuttle/countdown/video/livevideo.jpeg,200,37436,1995-08-08 17:39:38
03-dynamic-c.wokingham.luna.net,807925428,GET,/shuttle/missions/sts-69/images/images.html,200,2443,1995-08-08 17:43:48
03-dynamic-c.wokingham.luna.net,807925447,GET,/shuttle/missions/sts-69/images/KSC-95EC-0694.gif,200,34657,1995-08-08 17:44:07
03-dynamic-c.wokingham.luna.net,808796294,GET,/htbin/cdt_clock.pl,200,543,1995-08-18 19:38:14
03-dynamic-c.wokingham.luna.net,808796296,GET,/images/NASA-logosmall.gif,200,786,1995-08-18 19:38:16
0321jona.jon.rpslmc.edu,809687222,GET,/history/apollo/apollo.html,200,3260,1995-08-29 03:07:02
0321jona.jon.rpslmc.edu,809687226,GET,/history/apollo/images/footprint-small.gif,200,18149,1995-08-29 03:07:06
0321jona.jon.rpslmc.edu,809687234,GET,/images/KSC-logosmall.gif,200,1204,1995-08-29 03:07:14
0321jona.jon.rpslmc.edu,809687234,GET,/history/apollo/images/apollo-logo1.gif,200,1173,1995-08-29 03:07:14
0321jona.jon.rpslmc.edu,809687247,GET,/history/apollo/images/footprint-small.gif,200,18149,1995-08-29 03:07:27
0321jona.jon.rpslmc.edu,809687270,GET,/history/apollo/apollo-13/apollo-13.html,200,18556,1995-08-29 03:07:50
0321jona.jon.rpslmc.edu,809687274,GET,/history/apollo/apollo-13/apollo-13-patch-small.gif,200,12859,1995-08-29 03:07:54
0321jona.jon.rpslmc.edu,809687284,GET,/history/apollo/images/footprint-small.gif,200,18149,1995-08-29 03:08:04
0321jona.jon.rpslmc.edu,809687291,GET,/history/apollo/apollo-9/apollo-9.html,200,3526,1995-08-29 03:08:11
0321jona.jon.rpslmc.edu,809687293,GET,/history/apollo/apollo-9/apollo-9-patch-small.gif,200,11236,1995-08-29 03:08:13
0321jona.jon.rpslmc.edu,809687296,GET,/images/ksclogosmall.gif,200,3635,1995-08-29 03:08:16
0321jona.jon.rpslmc.edu,809687296,GET,/history/apollo/images/footprint-logo.gif,200,4209,1995-08-29 03:08:16
0321jona.jon.rpslmc.edu,809687332,GET,/history/apollo/images/footprint-small.gif,200,18149,1995-08-29 03:08:52
0321jona.jon.rpslmc.edu,809687349,GET,/history/apollo/apollo-10/apollo-10.html,200,3592,1995-08-29 03:09:09
0321jona.jon.rpslmc.edu,809687352,GET,/history/apollo/apollo-10/apollo-10-patch-small.gif,200,13539,1995-08-29 03:09:12
0321jona.jon.rpslmc.edu,809687362,GET,/facilities/mlp.html,200,2653,1995-08-29 03:09:22
0321jona.jon.rpslmc.edu,809687364,GET,/images/mlp-logo.gif,200,28426,1995-08-29 03:09:24
0321jona.jon.rpslmc.edu,809687368,GET,/images/kscmap-tiny.gif,200,2537,1995-08-29 03:09:28
0321jona.jon.rpslmc.edu,809687403,GET,/history/apollo/images/footprint-small.gif,200,18149,1995-08-29 03:10:03
0321jona.jon.rpslmc.edu,809687455,GET,/history/skylab/skylab.html,200,1687,1995-08-29 03:10:55
0321jona.jon.rpslmc.edu,809687458,GET,/history/skylab/skylab-small.gif,200,9202,1995-08-29 03:10:58
0321jona.jon.rpslmc.edu,809687458,GET,/history/apollo/images/apollo-logo.gif,200,3047,1995-08-29 03:10:58
0321jona.jon.rpslmc.edu,809687485,GET,/history/history.html,200,1602,1995-08-29 03:11:25
0321jona.jon.rpslmc.edu,809687487,GET,/history/apollo/images/apollo-small.gif,200,9630,1995-08-29 03:11:27
0321jona.jon.rpslmc.edu,809687488,GET,/images/NASA-logosmall.gif,200,786,1995-08-29 03:11:28
0321jona.jon.rpslmc.edu,809687502,GET,/history/apollo/images/footprint-small.gif,200,18149,1995-08-29 03:11:42
0321jona.jon.rpslmc.edu,809687515,GET,/history/rocket-history.txt,200,26990,1995-08-29 03:11:55
0321jona.jon.rpslmc.edu,809687575,GET,/history/apollo/images/apollo.gif,200,28847,1995-08-29 03:12:55
0321jona.jon.rpslmc.edu,809694901,GET,/history/skylab/skylab-logo.gif,200,3274,1995-08-29 05:15:01
0321jona.jon.rpslmc.edu,809694930,GET,/history/skylab/skylab-logo.gif,200,3274,1995-08-29 05:15:30
033.msy4.communique.net,808808611,GET,/shuttle/missions/sts-66/sts-66-patch-small.gif,200,20271,1995-08-18 23:03:31
033.msy4.communique.net,808808644,GET,/shuttle/missions/sts-66/mission-sts-66.html,200,90112,1995-08-18 23:04:04
04-dynamic-c.rotterdam.luna.net,804822998,GET,/shuttle/missions/sts-70/mission-sts-70.html,200,13468,1995-07-03 19:56:38
04-dynamic-c.rotterdam.luna.net,804823000,GET,/shuttle/missions/sts-70/sts-70-patch-small.gif,200,5026,1995-07-03 19:56:40
04-dynamic-c.rotterdam.luna.net,804823003,GET,/images/launch-logo.gif,200,1713,1995-07-03 19:56:43
04-dynamic-c.rotterdam.luna.net,804823003,GET,/images/KSC-logosmall.gif,200,1204,1995-07-03 19:56:43
04-dynamic-c.rotterdam.luna.net,804823027,GET,/shuttle/resources/orbiters/discovery.html,200,6861,1995-07-03 19:57:07
04-dynamic-c.rotterdam.luna.net,804823029,GET,/shuttle/resources/orbiters/discovery-logo.gif,200,4179,1995-07-03 19:57:09
04-dynamic-c.rotterdam.luna.net,804823031,GET,/shuttle/resources/orbiters/orbiters-logo.gif,200,1932,1995-07-03 19:57:11
04-dynamic-c.rotterdam.luna.net,804823031,GET,/images/ksclogosmall.gif,200,3635,1995-07-03 19:57:11
04-dynamic-c.rotterdam.luna.net,804823116,GET,/ksc.html,200,7074,1995-07-03 19:58:36
04-dynamic-c.rotterdam.luna.net,804823118,GET,/images/ksclogo-medium.gif,200,5866,1995-07-03 19:58:38
04-dynamic-c.rotterdam.luna.net,804823120,GET,/images/NASA-logosmall.gif,200,786,1995-07-03 19:58:40
04-dynamic-c.rotterdam.luna.net,804823120,GET,/images/MOSAIC-logosmall.gif,200,363,1995-07-03 19:58:40
04-dynamic-c.rotterdam.luna.net,804823120,GET,/images/USA-logosmall.gif,200,234,1995-07-03 19:58:40
04-dynamic-c.rotterdam.luna.net,804823123,GET,/images/WORLD-logosmall.gif,200,669,1995-07-03 19:58:43
